StockCode,cv,seasonal_conc,q4_pct,log_mean_price,cancel_rate
20676,-1.0377966402680783,-0.3972842842759183,-0.6170082207106127,-0.2893882297864754,0.32996087235842586
20677,-1.076546317704258,-0.388583749818719,-0.5367012832274206,-0.26975499639264205,-0.3232737703317343
20679,0.8573986538806891,1.0444873134799408,0.9285157793922162,1.1649455462789715,-0.24424506068309437
20681,-0.7039664590019262,-0.38698436074239756,0.6132441959887518,0.5750089285162054,0.6527905326661145
20682,-0.9428215260917862,-0.5468701626310366,0.31577984772271983,0.5813104865527208,0.3859472099939953
20684,0.10883159010745189,-0.2851973332265021,0.6851880180892782,0.5024702794457964,0.5678147702154333
20685,-1.041526992356966,-0.4323357234499188,-0.08053511357881997,1.4365163967586576,-0.2671852726031583
20686,-0.519414765335761,-0.0423585685849714,0.6830967699610551,0.5256835547476393,0.49312656405493716
20699,0.1250530266672742,0.6243928719554184,0.4900479644907778,0.34711522220211594,-0.4400026837141372
20702,-0.6031146468303227,-0.5296890372457751,-0.4328161990746424,0.6944562652730596,0.31747410077526483
20703,-0.3579609797501333,-0.48966641026834334,-0.4621330737870574,0.683053347540648,2.658185280610391
20707,1.790615441038231,1.3350651020589137,0.5699092976400613,-0.4747439744002235,-0.06288069262826303
20711,-0.6866646469188269,-0.5753417213017755,-0.04819924682928905,0.19463400742362957,-0.2834391245953582
20712,-0.943723554638838,-0.14551462766822484,-0.5416147216337982,0.21949428612041222,-0.26112607337557064
20713,-0.7679526651576914,-0.24404238248195165,-0.15406734361207677,0.14876559513863774,-0.01575333360971134
20716,-0.8367669073345808,-0.5771016195173734,-0.31474970208025627,-0.33599896832366,-0.06166671158869324
20717,-0.694014319086927,-0.23373330424970948,-0.3138811557089759,-0.26731259199185925,0.5502097409578135
20718,-1.0799265646172176,-0.6598586438464641,-0.1859299168397815,-0.2482952883421053,-0.22436335172146876
20719,-1.0652401931405397,-0.5706076422349188,-0.15077201778992938,-0.5166659474812901,-0.25927516617426355
20723,-1.1882723326193931,-0.5556994937794872,-0.12440231075603399,-0.5323518900556027,0.0
20724,-1.2782693377416716,-0.6342913168473948,-0.16758258124437883,-0.5446542644154525,-0.24339334014361402
20725,-1.3993864164595824,-0.5579803522000406,-0.5157966658292846,-0.042830433399542796,0.2741992416273775
20726,-0.35109024284046436,-0.14423466218185885,-0.5400117046598797,-0.03123457025660091,2.0509447827464915
20727,-0.41949334347394407,-0.2567811668327038,-0.4560770168400483,-0.06326824503629792,2.103700579765856
20728,-0.41716986212133983,-0.21393805363586224,-0.6972064818291892,-0.09282978084511881,1.9126596832030984
20731,3.6135124639868854,3.0066865302068457,0.5959130451193937,-0.35940973683506827,1.9257930140593869
20733,3.163892712227859,3.4000240098515375,2.178817646439141,-0.7068176670987564,7.953854833809028
20734,1.0989452929681336,0.16990428394807344,0.5124183642157105,-0.40810977474628973,-0.40926637133852306
20735,0.5084957942193039,-0.1161030872687695,1.0367320232118464,-0.4587251408079133,-0.4400026837141372
20748,5.693650107669884,10.095814043647678,-0.8756330553598299,1.9222515651044696,-0.4400026837141372
20749,-0.6099766886684921,-0.47671364302902086,0.09883887917884994,1.4125487325032944,-0.28295656000552244
20750,-1.2292027089237723,-0.6085615447960269,-0.07986643509606611,1.4118902662437407,-0.12209489524113848
20751,-0.9501604243950557,-0.4065135015125586,0.01468479787622591,0.08051726046602248,-0.398341324566462
20752,0.25231982607996306,0.6562107643240747,0.43077717351210715,0.0976737553540943,-0.35287021215362163
20754,-0.8528275099455399,-0.38805599525396123,0.10708313930432095,0.1426160881529528,-0.07622563025276068
20761,0.43147904359334904,0.3060213901677621,0.9692190508158154,0.5862986258317974,0.252328677204586
20762,0.4923419530863854,0.3205936109118252,0.8726037696703063,0.5488320403041795,0.24352971398238613
20764,0.19762001411875801,0.2709395031291835,0.5214760827772784,0.5978088942813576,0.0011719488368533133
20765,0.563842716753539,1.1944484340224029,1.0807403011188417,0.5482593636731093,0.5259424765893977
20766,0.47223244056947655,0.26563938524589126,0.6717729937442085,0.5912654243304973,0.1629674217459264
20767,0.46270271593730644,0.2840925790924036,0.9714904574263713,0.19515362359163338,0.25306921041690844
20768,0.712183714921125,0.7253412474954983,1.169315908570951,0.16209298911840858,-0.4400026837141372
20770,0.21654154920689658,-0.09678836311940495,0.8485161859837163,0.1294698523040713,0.08165570351943235
20771,0.4985523434006893,0.6317326005277255,1.5780290709967768,0.15521422825631523,0.35144226999491857
20772,1.2359399502350037,0.8146466650816522,1.264976528476399,0.12972704085692902,9.610632808876998
20773,5.104093965712556,4.40477844690692,-0.4649601546955914,-0.18229532322564856,-0.347341436675281
20774,5.853804635432149,6.606308485622008,-0.5731116127207436,-0.17035856135276112,-0.3395557037768626
20777,4.412323883498576,3.9466718201019253,0.16722605896274464,-0.12570784644590202,-0.19024777409872395
20778,5.335131295226965,5.279772359149499,-0.5960854854790995,-0.15191363461866608,-0.16255481628081575
20798,0.18214449335238847,-0.5388634747316962,-0.30253950668675716,0.3535720305779199,4.712267172176442
20801,1.0451457741965262,1.94260395021183,-0.7210706087193894,0.025085851359323664,0.4431325190458323
20802,-0.18933029945404037,-0.24343195456401442,-0.12126866085322548,0.010217888871702325,0.7838239744412683
20803,0.31678262596648477,0.5247267347973803,-0.3104037662628367,-0.2060336926505829,1.8016111913936952
20828,-0.4221706891379927,-0.4205212143730826,0.7710934887538211,0.2599454420742228,-0.023059739622858563
20829,0.44668843541058406,-0.06718461465707896,0.6757068037959453,0.11246563352459074,8.240753935564676
20830,0.4159098924151068,-0.32258847282290054,0.6498549258054436,0.3345505151776372,1.063692285717858
20831,0.7443759256887155,-0.005252813440668608,0.23776321817973003,0.29492892041276453,0.4900421088603306
20832,1.122436494476716,2.676933493391608,-0.3468070926233445,-0.5535468202099588,0.03253906630317988
20846,-0.3286589884634864,-0.25630689329321404,-0.5867816755937101,-0.26925079403277014,-0.4400026837141372
20854,1.554831089975881,2.4993851338052204,0.21836398475616378,-0.22219295438030745,1.3489993474297415
20856,-0.3532868076471013,-0.31672845518487,0.06374490223385179,-0.2217829358319141,1.104911750206501
20857,0.20236157769899363,-0.2525125715948195,0.2760409342423093,-0.22896166206818364,2.772609902929677
20866,0.8519550027846629,1.7512291806307112,0.2825772911663486,-0.3619293805114557,5.465803119772586
20867,0.15218304721842243,1.142998281004659,0.9787457103856042,-0.3747444330598352,-0.4400026837141372
20886,-0.549070040607092,-0.4083308279861355,0.15823499361153015,0.10600691578799722,-0.25310189989557524
20902,-0.0013428962660359675,0.6767274701400674,0.6577274214169431,1.7635713588663384,-0.4400026837141372
20914,-1.0880027079598718,-0.6984238389364612,-0.23261055431257088,0.38889326467368224,0.6580152868175704
20931,0.1391406830733945,-0.2801197648219114,0.053435977130190944,0.8220421168766525,0.9573056200599388
20932,0.1240746640173569,-0.1767771183357437,-0.15117547529778863,0.81052423660805,1.6901623361871687
20941,0.9448851809474292,0.779029496539134,1.4012350159450921,-0.1666449835972526,1.9222853707920964
20956,0.8976106663297875,2.056305089081879,2.7376246643618654,-0.15481337456422,0.29960144356390983
20960,0.219750874826717,0.13369052155697556,-0.2622458739224312,-0.22535142483089426,-0.4400026837141372
20961,-0.05686120350252448,-0.06914299746506525,1.2229983944329996,-0.20980520344332665,-0.07961205640254897
20963,-0.20203955367061216,0.06668757605407166,1.3606233959516645,-0.1849844230652358,-0.2648337464882433
20966,-0.13297854366368905,0.917054711548985,1.5400252972276411,-0.15898100513380625,-0.4243593761762972
20967,-0.2985257409748423,0.06380320628901176,1.2269348764534047,0.6101359571792981,0.5417402453444358
20969,-0.6764322393373825,-0.38564819101786074,0.7147405840285874,0.6783717968351868,-0.4400026837141372
20970,-0.6819508287435222,-0.3922307651315766,0.6280227483423578,0.6545215328317324,-0.4094248735355619
20971,-0.13456489668131294,-0.04291376590523973,0.8935598891255911,-0.36457140701172036,3.3439533490199973
20972,-0.4714096943171126,-0.43424956455390173,0.4386215213095843,-0.362483041781823,3.548516697393075
20973,0.12282041083576985,-0.08478074488999557,0.5608834469359919,-0.7586845744729636,-0.4043288493891374
20974,-0.863410020928436,-0.3738894550991415,0.09623540579021332,-0.7779518237907299,0.05274769838959852
20975,-0.2591557682787926,-0.30854657578436323,0.6048384482282126,-0.7748726007708694,3.707480214670994
20977,-1.0626682064509383,-0.6134480990370721,0.029137981056073892,-0.28821114158622674,-0.42200228318210176
20978,-0.7136350895338831,-0.4834798380297527,0.6528872382670686,-0.27474070985780036,-0.4061729485552224
20979,-0.83917138908292,-0.4974096830011552,0.422370992105666,-0.2756498856258289,1.5815099638791568
20981,-0.6368988523883361,-0.5469528634223035,0.06667929730426503,-0.6194914485788681,0.5451066061895523
20982,-0.5005953801556627,-0.23972517107004304,0.9923450173636942,-0.6407971047331332,-0.033009730156514316
20983,-0.6642406125972894,-0.43317100925218116,0.7644540900750625,-0.6371306637391256,-0.08468969129105923
20984,1.4404619223213584,1.4927418347301988,0.36794928200798815,-0.7727048615896835,1.2185384665597934
20985,0.19411318730034144,0.5840828541078248,-0.1669869517772399,-0.3181219469920949,0.800803019567098
20986,2.1446745333324393,1.7465243514178226,1.8984377477779995,-0.2647386683211708,-0.4400026837141372
20992,-0.10564379961100002,-0.2506425772756529,0.5811016243781222,-0.671445927972299,-0.4400026837141372
20996,1.952531495919352,1.1750225593138095,0.7436940973500062,-1.0090912371627325,-0.18034585030325492
20998,-0.524023212283598,-0.22955869495592818,-0.3071648042703859,0.3495442702405817,-0.4400026837141372
21000,6.593918647539722,8.119185227204627,2.510083124709308,0.5586542162287151,-0.4400026837141372
21001,0.23990138485898718,-0.5442382744909018,0.01960305653911196,0.8466816664850871,-0.4400026837141372
21002,-0.12965611841916433,-0.33931434110106323,-0.13608846462844687,0.4825873659743185,-0.4400026837141372
21012,-0.12360092853021418,0.7091799178177463,1.1976006290492514,0.09783018416779332,-0.3661849236879729
21033,0.332361072323198,0.30140035791999104,0.4153568700708666,0.46999012800433304,-0.2562952520275626
21034,-1.100238554936163,-0.4819563493537947,0.7113910811357611,-0.6369845805372898,-0.12074930791640821
21035,-0.5099752713884405,-0.45698419731238393,-0.13429674013615603,0.6046614734659276,0.6001137694530213
21039,-0.36135973775164315,-0.2763986577564629,-0.14887161176733177,0.30373625751234845,0.2837058475569671
21041,-0.3276894084153698,0.3212127229129469,0.6862318483576829,0.6360899252136514,-0.18507370559737546
21042,-0.5760455059364518,-0.20262282400653356,0.6412427521731866,1.2233381151583682,0.1670430310018767
21043,0.3482760534789286,0.8307829109895379,-0.2294751432514264,0.6894676067065286,0.04985681919385286
21051,0.12306009515566267,0.004105313229407872,0.7552979660466536,-0.00021192874331837173,0.03453871575870466
21054,-0.3071632078291814,-0.13901770498862595,0.9977258643427377,1.6179180176182428,-0.16943104148904184
21055,-0.5270294888033278,-0.024980428265833524,1.1045711407134169,1.7166152174312546,0.6366795289546072
21056,0.557245698322713,0.20004645205110108,1.3050701519304837,1.5791034907830175,6.8266373957601685
21058,-0.15815149451894267,0.13477673917739752,-0.5397687099891157,-0.5920281137392386,-0.4400026837141372
21059,-0.3881267420111066,-0.44188843909708325,-0.5412866699216637,-0.6737675775607779,0.049049668917187754
21060,0.19860381489059373,-0.32063320194752987,0.5434638017774466,-0.6373962992168556,-0.4400026837141372
21061,-0.022021256928871392,-0.08770488205380829,0.2817311166899531,-0.6216592580384499,0.20952308145034645
21062,-0.3534010059841099,-0.3513434283457069,0.030778427614221504,-0.6883771174426483,-0.4400026837141372
21063,-0.35320478137180616,-0.4837970309787862,-0.2850674263610918,-0.6379849980260434,-0.26782691421542704
21064,6.908973006338063,7.893542882045524,3.143268766483801,1.1518969990800716,0.39183291283476024
21066,0.7845570243032948,1.4087861092980316,0.004760014280061739,-0.4641303518613418,0.38186633298238076
21067,1.0819617164319097,0.6983192022357321,-0.6192738085411649,-0.3062469570617053,-0.2756245781234037
21068,0.9094044386733798,0.35176022103550725,0.06170664187280036,-0.2738571128844362,0.48798253702423827
21069,0.8651299171954286,0.42598699244008076,-0.3645096131839999,-0.20535563473503876,-0.06431582263985
21070,-0.14219274490032666,-0.09406766637803503,0.4546342735989151,-0.26364339253505265,0.9953512028422523
21071,0.29205956672213146,-0.28813947121076494,-0.01613437348325175,-0.24331223833028734,-0.2807131024419154
21078,-0.6968942126269869,0.3212013753832796,-0.9687649804962071,-0.5493211869505993,-0.42340577884916364
21080,-1.1901554753259127,-0.3971261808453138,-0.4928257581070486,-0.590746279320994,0.621875035161717
21082,3.236251596732815,1.6221638816654735,-1.2645274843347807,-0.5592692798893586,10.803501632711361
21084,0.7141925107357077,1.1888150448069852,-1.1767695956645754,-0.8959599605633675,-0.1098454302017218
21086,-0.7067815304062862,-0.22504570903806292,-0.5070308944578896,-0.6926364161165249,1.9608701753129711
21090,0.6965099286153253,1.4610403812802588,-1.259590065867055,-0.7528257253818128,-0.04481814540898018
21094,-0.7537448348143523,-0.371809115322613,-0.5831547963389327,-0.6075524359205569,1.5833888023215938
21096,4.862256246939241,3.736224623011826,-1.3751065024636508,-0.816831167763499,13.658947235612718
21100,0.3552115443847271,0.5747922443974309,0.5937955929767659,0.034428269076474415,-0.34762612821710914
21106,-0.03108806807818047,0.26545567220139943,1.313232605057543,0.5173918819715504,-0.4400026837141372
21107,0.28525354465872677,1.1897522621926522,1.7942846560813692,0.5057069559324671,-0.4400026837141372
21108,3.609545417275979,2.5182550114011444,-0.4925095121717982,0.489360113973264,11.752935824011258
21109,0.3264481361929065,0.7990467125103484,0.41085569423950824,1.2377189373116704,-0.22870223672606527
21110,-0.06967524454452227,0.4450944680334526,-0.14100063521866746,1.3083512137584679,-0.24450568268946846
21111,-0.05148138758002314,0.6232622644470759,0.7516465920169948,0.49861029636352616,-0.012401616737234
21112,1.0534932005081188,0.647697845932351,1.6352905262494075,0.4012095845327729,5.1964293320925
21114,-0.8593728644589151,-0.569720795397997,-0.13221826390151534,-0.16422709957696052,0.15068309253355006
21115,-0.5420024450417323,-0.49628849562222876,-0.08545305390458247,1.3826183719880802,-0.3792450834711398
21116,-0.9715366399426559,-0.426530493608384,0.27309828469001246,1.2132520708454337,-0.3919277971490667
21121,-0.6636265025023484,-0.414738375518146,-0.061771801592064066,-0.3840702441806935,0.20062512512632755
21122,-0.7274193574981629,-0.5663127596725658,-0.2634973208887227,-0.39399050440854333,-0.17267744319977493
21123,-0.31840277477905804,-0.47537028267254583,0.04660626694233403,-0.3800849494216866,0.144577696927858
21124,-0.9278698198915913,-0.500577945716215,-0.3932245858533483,-0.41707880229947475,-0.2752101588461221
21125,-0.2614852215791998,-0.36289714575641974,0.12255848759560344,-0.4116488494739024,0.07543327641408741
21126,-0.1554928811410385,-0.3691459950457975,0.15358396897495355,-0.38223787712847823,0.011081811170248819
21135,-0.9900916354244335,-0.5734142082150974,0.03922188805745405,-0.010172066108062204,0.07656554044447571
21136,-0.48760189725860714,-0.37369937214298865,0.5738957426857914,-0.028775126705862138,0.7730850792990477
21137,-0.14189672968282754,0.04182415862311733,0.9724245510134103,0.6232763691169565,-0.3980320891822563
21154,-0.6509538509161445,-0.6175322952677491,0.06222857212181051,-0.19516180631472824,0.9179577014155336
21155,-0.5629523068291336,0.03976861578613546,-0.25496455361598347,0.2163207383963641,1.7153929648402724
21156,-0.37185168136983193,-0.4441707929549431,0.5638836970466313,0.016437257996820717,0.0691615851940381
21157,-0.20085224671626703,0.11137687822916625,0.003475614286953576,0.2868745049541329,-0.02644928694318385
21158,0.4020417343551976,-0.0021275213368553104,0.4094423294078584,-0.22815659831479568,0.788478766462778
21159,0.7876934971134493,0.6049414580109442,0.6131506550802359,-0.2229699545599425,1.3395745312808218
21161,1.4758452236367547,0.6029799180865977,1.5127530267078333,-0.2160822994007334,0.9280300623752155
21162,0.33247317324791914,-0.12387645974014991,0.764424564157147,-0.196650945630433,1.6405869811305438
21163,1.295218197769171,0.5007161466263781,1.2551378121870413,-0.18866311642422115,1.3478361158512842
21164,-0.47553033087458535,-0.4070971573210048,-0.2744099566629441,0.4055332084543823,-0.2733511757570856
21165,-0.906932394208081,-0.5757436240659267,-0.09588885755007368,-0.019350398352323234,-0.15016155404894255
21166,-0.6009643959712047,-0.1965281400701862,-0.2919468055535949,0.04069345287709128,1.3227431286466882
21167,0.31793410893853924,0.010099778006494801,-0.43003600806571096,-1.145332436545907,-0.4400026837141372
21169,-0.21164092165175666,0.0,-0.4497905675310876,-0.01775695432429977,-0.1762006211880195
21171,0.32333726982195377,-0.013322135008530982,-0.4122166198904229,-0.21688231716985734,-0.4400026837141372
21172,-0.8919003384632954,-0.3825916651584503,-0.4241005546604988,-0.12426939015853619,0.22819219859945652
21174,-1.0135270125924418,-0.5274481644094021,-0.1664358771588077,0.11726862623295617,-0.4093761242842196
21175,0.1881812959387186,0.09148249300423643,-0.3705405321929973,0.12751422652061942,5.237330213548963
21179,-0.3076154750377918,-0.43962150598120053,-0.12182003283560329,-0.288365745512379,-0.4400026837141372
21181,-0.7790793362402905,-0.07575640902615091,0.26599461959553494,0.08874360701993514,-0.17131276382738125
21186,-0.042078167509456914,-0.1150760046702125,1.170922602359274,-0.05054250049514957,-0.34973021601488374
21187,1.0977726912347627,0.5124321355292006,1.1167842020639898,-0.06493192681062111,-0.4400026837141372
21188,-0.4223993899359567,-0.28191917653021176,-0.5635316804570742,0.5052923857163653,1.4074425624391882
21189,0.40810303320793007,0.6584326816495087,1.5996980974929815,0.07073673534573996,-0.4400026837141372
21191,0.949823190427841,1.7378784315803153,2.62554318941318,0.26178192180813153,-0.4400026837141372
21192,0.5326548798826187,1.6960236087572296,2.5510690879613485,0.09257033383826835,0.9111963031631957
21195,0.22321421101409666,0.39172922541988925,-0.14561689841460945,0.3115425288787898,-0.4400026837141372
21198,-0.1791986553822504,0.6530411090686993,-0.7837119718279043,-0.11548760525839319,0.7764027294520677
21199,-0.11041471328035395,1.7514824990256774,-1.0372036282286008,-0.0543458839511536,0.4411954849367153
21200,0.10573819860934698,0.2397322359993629,0.14151185579916362,-0.07512001056625077,1.5485656195318698
21201,-0.19202653245725734,-0.03735004280226689,-0.7756208771921904,0.28769845284551665,-0.10275062863163258
21202,0.9152575158470039,0.36311326993572685,0.14204663138363438,-0.15896966590197137,3.127098198714199
21204,0.9099594123022933,1.3593006683051505,-0.9486565886536491,-0.05138406570592037,1.1713532716735915
21205,-0.13658380073315132,0.04533084217356648,-0.08676654656829601,0.29315575368346775,0.10077404854942307
21206,-0.5756058881504778,-0.04388897312392548,-0.5843984556266724,-0.14008050473119765,-0.13895336490736634
21207,1.2886473876093045,0.3312705512932055,-0.6859822515705059,-0.14855269871412938,6.707626408796044
21208,0.5532883245515559,0.3956879431737778,-0.5227094727495561,0.03153869203802526,-0.319801864513185
21209,-0.005387335785628794,0.3172462007002358,-0.9042336761898557,0.0033954294457223338,1.087869996567383
21210,-0.9410371174802085,-0.6465061630490064,-0.05935058108179918,-0.16988811566457523,0.09444448294882134
21211,1.9798276546880493,1.0605772735777943,-0.27353274857371485,-0.2058651515478291,-0.09474033826584481
21212,-1.396200819755977,-0.6686001849808417,0.13022771764126256,-0.8294785703702333,0.08813154178016372
21213,-1.0455026642786522,-0.6618529180789243,0.2077118900867513,-0.7979450338486919,-0.37115158038819673
21215,-0.285641581814308,-0.5416140051870976,-0.5267074764367367,-0.689529237614956,-0.02791273001350312
21216,-0.8976825182910637,0.08424191039996975,-0.23010100036242084,1.2258254251296181,-0.203450108749774
21217,-0.9375205710181982,-0.404662964177483,0.18335100934576318,1.822402681373774,0.5208061816158702
21218,-1.0885981839772618,-0.39342134523715694,-0.2270933249301933,0.8982224557353888,0.12782654673770016
21219,-0.40805790487052124,-0.5454448576555676,0.39205217652773094,-0.3031377628332984,0.17784903769395946
21220,-0.3176027864370386,-0.47168955869568,0.2666001496520711,-0.2752435068302008,-0.4400026837141372
21221,0.05740063991695183,-0.012667283153017812,0.6963133270886229,-0.33334724428829104,-0.4400026837141372
21222,-0.24930217058986842,-0.37537143626910147,-0.052029020846819665,-0.391313264378253,-0.4400026837141372
21224,-0.9260968069118596,-0.5175723016090673,-0.13218854825139353,-0.38949903620056003,0.21941950083593748
21231,-0.8937014361311728,-0.5900037689067742,0.29700847878073894,-0.31574701943175393,0.3440959706071625
21232,-1.1528938266750874,-0.5877180774082984,0.3721183335483333,-0.3050089492147978,0.5616334866512512
21238,-1.1838968586154777,-0.44955357434348314,-0.461155534416014,-0.6012501422202575,0.38326008082969387
21239,-1.0729491798819497,-0.4439379961254535,-0.5835197722157135,-0.5807626015076733,-0.024385565259326412
21240,-0.8632384433335064,-0.2769293035562618,-0.7335122934905075,-0.5835311738570242,-0.1219170563870836
21241,0.010736148814170138,-0.3061940001416105,-0.6085168372670529,-0.615517443129317,-0.4158157871777373
21242,-1.0272471553167106,-0.36895043875835526,-0.6777532915521693,-0.07713016314708188,-0.2090831192236351
21243,-0.8548953187365064,-0.3729931852831406,-0.5336282036491277,-0.0774945567641496,-0.25897085688233495
21244,-0.7171752666083191,-0.24410762161441266,-0.5276855722767896,-0.10630654179876696,-0.15468435236369946
21245,-0.5138918092735613,-0.26765527106490805,-0.609869803993674,-0.09670856249319762,-0.3386235544798079
