StockCode,mean_weekly_sales,median_weekly_sales,total_sales,mean_txn_size,std_weekly_sales,cv,spike_ratio,pct_zero_weeks,avg_idi_days,longest_zero_streak,q4_pct,q1_pct,peak_month,seasonal_conc,trend_slope,trend_log_diff,mean_price,std_price,n_unique_customers,pct_repeat_customers,n_countries,top_country_pct,cancel_rate,log_mean_weekly_sales,log_mean_price,is_sporadic,is_croston,is_active,cluster,cluster_label
15044C,31.076276595744677,17.700000000000003,2921.1699999999996,13.523935185185186,42.99320811537218,1.3834735954583215,7.143391175453671,0.19148936170212766,2.5860465116279068,3,0.05378324438495535,0.20945374627289753,6,0.13542263777450808,-0.19120839504388984,0.4575556041368092,3.8717129629629627,1.378740689658339,92,0.3698630136986301,7,0.9675925925925926,0.0047527869388645115,3.468116710044674,1.5834456130240049,False,False,True,1.0,Steady regulars
15044D,43.283617021276605,23.5,4068.6600000000008,19.012429906542057,60.57224551361315,1.3994266117787268,7.186783855126747,0.22340425531914893,2.6103286384976525,5,0.04451588483677672,0.27084838742976797,7,0.12785202148751199,-0.3383524906982625,-0.061336926341859055,3.4631775700934586,1.157105501685023,97,0.44571428571428573,7,0.9439252336448598,0.005766984502450968,3.790614789718396,1.4958609720152816,False,False,True,1.0,Steady regulars
15056BL,451.81968085106377,265.185,42471.049999999996,54.73073453608248,670.594721654331,1.4842087453808448,8.65079624826794,0.02127659574468085,0.5096774193548387,1,0.38063151252441374,0.23184592799094914,12,0.11662431706651336,-6.910893544774773,-0.998174895869754,6.223002577319589,1.7629160241998045,294,0.5876577840112202,13,0.8788659793814433,0.02460475306827369,6.115493990721491,1.9772707358898545,False,False,True,1.0,Steady regulars
15056N,578.5624468085107,460.21000000000004,54384.87,57.12696428571428,512.7089012729216,0.886177290111287,5.073091100521156,0.02127659574468085,0.3459516298633018,1,0.22426274072182206,0.21240208903689572,12,0.09088894201565562,-3.7499780370624576,-0.14777161646627057,6.815021008403363,2.4975120321566893,322,0.5929203539823009,14,0.9096638655462185,0.011706539834309393,6.362273416781747,2.0560476520852284,False,False,True,1.0,Steady regulars
15056P,119.4812765957447,53.550000000000004,11231.240000000002,36.82373770491803,230.07188040054126,1.9255894057691647,15.47271717103365,0.06382978723404255,1.7203947368421053,3,0.38222226575159995,0.10708701799623192,12,0.13433406990297986,-1.328330455514215,-0.6188169623911488,6.2147540983606575,1.667516281145737,172,0.39436619718309857,8,0.8655737704918033,0.08766172314605793,4.791494359909663,1.9761281096437346,False,False,True,0.0,High cancellation risk
15058A,32.75287234042553,7.95,3078.77,21.681478873239435,55.09863957539058,1.6822536662650065,7.236006587046125,0.46808510638297873,3.8297872340425534,14,0.0025822000344293337,0.04425793417501145,5,0.26602425541937574,0.29248672470469245,1.4527024617481847,8.500140845070423,3.5003152818311314,73,0.2980769230769231,8,0.9154929577464789,0.03534310699749653,3.519065520080175,2.2513066242934805,False,False,True,2.0,Volatile mid-range
15058B,35.2013829787234,7.95,3308.93,21.48655844155844,56.32669940453407,1.600127456315547,7.843157757945922,0.43617021276595747,3.5294117647058822,12,0.016818125496761795,0.07117708745727472,5,0.20178515581720607,0.4023667232597621,1.4527024617481847,9.689090909090908,4.521815148814415,64,0.28888888888888886,10,0.9025974025974026,0.02047020792876427,3.5890973219341156,2.3692236801757383,False,False,True,2.0,Volatile mid-range
15060B,65.1326595744681,45.0,6122.47,14.304836448598131,62.85939614925087,0.965097948708541,4.851790208853616,0.031914893617021274,1.098360655737705,1,0.290536335825247,0.2613259027810671,3,0.09323423874882492,-0.7344331900444319,-0.23447217428810685,5.599766355140187,2.3139088539002817,163,0.35826771653543305,10,0.9345794392523364,0.006848681766641955,4.191662718244698,1.8870342476694237,False,False,True,1.0,Steady regulars
16011,7.379680851063829,5.04,693.6899999999999,7.151443298969071,9.929264171821742,1.3454869353043057,5.065259698136056,0.3723404255319149,6.260416666666667,4,0.2885006270812611,0.2192622064610994,11,0.08926067238363125,0.004051078279088255,0.17969257786507242,0.20948453608247422,0.005076730825668093,73,0.24742268041237114,3,0.9587628865979382,0.00721308659997424,2.1258098291701666,0.19019426560586747,False,False,True,1.0,Steady regulars
16014,88.14,0.84,8285.16,110.46879999999997,226.14519849932935,2.5657499262460783,14.998865441343318,0.4574468085106383,8.202702702702704,6,0.37885810292136785,0.14202501822535715,12,0.1382393064869066,-0.2760888632012429,-0.3644310263456765,0.392,0.04520224821005303,36,0.5135135135135135,5,0.88,0.0,4.49020816751841,0.3307415619122279,False,False,True,2.0,Volatile mid-range
16015,7.301914893617021,0.5,686.38,11.439666666666666,15.137875326875758,2.0731377381717433,14.144234971881465,0.46808510638297873,10.220338983050848,7,0.13316238818147383,0.2076109443748361,4,0.12992233960390281,-0.022785536249683918,-1.1130577138558326,0.48599999999999993,0.042354436663527305,36,0.4,1,1.0,0.0,2.1164861982674155,0.3960879462955674,False,False,True,1.0,Steady regulars
16016,17.369148936170212,8.5,1632.6999999999998,18.766666666666666,36.12668651894047,2.0799341782203737,14.16304281251914,0.3723404255319149,7.011627906976744,4,0.0655356158510443,0.33518098854657935,7,0.13515577124315756,0.04141097424412097,0.7880418931060165,0.8380459770114937,0.03778270431368406,50,0.4186046511627907,6,0.8275862068965517,0.0,2.910672569148381,0.6087030383167668,False,False,True,1.0,Steady regulars
16048,5.135851063829786,0.42,482.76999999999987,6.352236842105262,13.328629418328346,2.595213383853315,19.907119332187175,0.48936170212765956,8.066666666666666,5,0.13443254551856998,0.28930960913064196,9,0.11857162176735929,-0.03701788101000616,-0.47443989788386176,0.44868421052631574,0.31497446290247366,40,0.14893617021276595,5,0.868421052631579,0.0,1.8141487912524108,0.37065570344230314,False,False,True,1.0,Steady regulars
16156S,62.25659574468085,42.0,5852.12,15.52286472148541,58.03813271032664,0.9322407050386363,4.120045385262093,0.09574468085106383,1.3164893617021276,2,0.1700238546031182,0.31964826421877884,3,0.09170041654261742,-0.6496582017844886,-1.089291037845232,0.4151193633952255,0.019173038239630597,252,0.328,12,0.9230769230769231,0.010369598744554778,4.147199402719105,0.3472138832937973,False,False,True,1.0,Steady regulars
16161P,48.903191489361696,42.0,4596.9,12.357258064516127,39.28350577868545,0.8032912491453877,3.425134329656943,0.18085106382978725,1.3450134770889488,9,0.18033892405751703,0.24916791750962608,6,0.10245994422349672,0.3130482967886428,0.44913401823800836,0.4189247311827956,0.00922464361332033,252,0.3225806451612903,17,0.8790322580645161,0.0,3.9100849584149056,0.3498993532071247,False,False,True,1.0,Steady regulars
16161U,37.56829787234042,31.5,3531.42,12.347622377622377,33.41889201197681,0.8895503364442123,5.297019329334942,0.07446808510638298,1.8421052631578947,2,0.1985037180510956,0.3187103204943054,3,0.0896193151484553,-0.2612721164613661,-0.447775083610523,0.41804195804195804,0.012383279120114115,192,0.3263157894736842,13,0.8916083916083916,0.005911463171584441,3.6524306403762457,0.3492770172645265,False,False,True,1.0,Steady regulars
16168M,5.086063829787235,0.85,478.09000000000003,5.371797752808989,10.26407695498321,2.018078675078796,13.59007718212052,0.3829787234042553,6.795454545454546,6,0.23930640674350015,0.3798447990964044,3,0.1290496622160006,-0.09375667377090634,-1.121288668746359,0.5735955056179775,0.23014445656730884,39,0.22,2,0.9662921348314607,0.0,1.8060015393900792,0.45336313197397765,False,False,True,1.0,Steady regulars
16219,4.2993617021276584,1.685,404.13999999999993,4.869156626506023,15.907059689813563,3.699865420009094,35.16801108526749,0.46808510638297873,7.402439024390244,8,0.07546889691691,0.09758994407878459,8,0.22548557158994556,0.1424948163132608,1.4527024617481847,0.564698795180723,0.5887778523252845,44,0.10204081632653061,6,0.8674698795180723,0.0,1.6675863797445534,0.44769334232540103,False,False,True,2.0,Volatile mid-range
16225,9.610319148936169,1.25,903.3699999999999,8.44271028037383,22.27770125069749,2.3181021260010453,16.76114991642406,0.46808510638297873,5.6415094339622645,8,0.5366129050112357,0.22265516897838097,12,0.21584689810427454,-0.15159173499981934,-1.689495741494571,1.61411214953271,0.9818541886050011,54,0.11475409836065574,2,0.9906542056074766,0.0,2.3618270321863313,0.960924517698962,False,False,True,2.0,Volatile mid-range
16235,12.792446808510636,6.77,1202.4899999999998,4.697226562500001,16.795671593340163,1.3129365980373855,8.062570166903676,0.13829787234042554,2.066666666666667,2,0.19896215353142233,0.39315087859358505,2,0.110825938306099,0.014344037857168649,0.022048481031966993,0.3076171875,0.10884503257014569,107,0.21323529411764705,5,0.96484375,0.02269956600185303,2.6241211096053094,0.2682065400917194,False,False,True,1.0,Steady regulars
16236,5.076170212765958,2.55,477.16,2.3739303482587064,5.7290317270770865,1.1286130068430842,4.558554782462905,0.1702127659574468,2.815,3,0.2932349735937631,0.19351999329365413,5,0.09493129604020253,0.014229960625654731,0.2862138590034804,0.3048756218905473,0.10837946970130606,84,0.23636363636363636,7,0.9353233830845771,0.012172904935409075,1.8043745982920907,0.2661077273363429,False,False,True,1.0,Steady regulars
16237,20.09308510638298,13.67,1888.75,3.926715176715177,18.50296407679287,0.9208622756947875,4.513493050959629,0.031914893617021274,0.9645833333333333,1,0.3594017207147584,0.19327068166776967,12,0.09445394518818759,-0.06393259401076472,-0.377387607986333,0.2986902286902287,0.10784320064406437,178,0.36428571428571427,7,0.9417879417879418,0.010016458230687787,3.048945266693425,0.2613562401895549,False,False,True,1.0,Steady regulars
16238,4.860106382978723,2.52,456.84999999999997,2.6105714285714283,5.498595420783766,1.131373469527578,3.816788880376491,0.2127659574468085,3.206896551724138,3,0.29519535952719717,0.16977125971325382,4,0.09783442390551507,0.027779720406025346,0.7132974389495961,0.3065714285714286,0.10868447575866555,81,0.15625,5,0.9314285714285714,0.0,1.7681677575160701,0.2674064761805502,False,False,True,1.0,Steady regulars
17003,137.97053191489366,61.92999999999999,12969.230000000003,35.146964769647695,279.48298206358623,2.025671555981126,15.477362958325202,0.0851063829787234,1.361413043478261,2,0.28249942363579017,0.1698736162439867,9,0.11780960222947148,0.4239042733807753,0.6227607985582813,0.2684281842818428,0.10598769856434259,177,0.4290322580645161,7,0.975609756097561,0.016365554519867632,4.9342619100431095,0.23777848377722646,False,False,True,1.0,Steady regulars
17012B,7.729574468085105,2.46,726.5799999999999,6.919809523809523,15.095210015378168,1.9529160470224174,13.1598447521264,0.46808510638297873,5.721153846153846,11,0.3337278758017011,0.31346857882132734,11,0.10662365608298474,0.13229303182458543,1.2800242819897938,2.354,0.9806871609704633,30,0.11764705882352941,2,0.9809523809523809,0.0,2.1667166250306384,1.210153663401017,False,False,True,1.0,Steady regulars
17012C,8.15468085106383,2.08,766.5400000000001,9.703037974683545,24.974816076782062,3.0626356239955044,20.013045633626422,0.48936170212765956,7.076923076923077,9,0.25428549064628064,0.5604795574921072,2,0.23979795183232103,-0.10524509626846801,-1.8568601008296195,2.3762025316455695,0.8700461287468352,25,0.16666666666666666,3,0.9746835443037974,0.0,2.21426531690319,1.2167515665354622,False,False,True,2.0,Volatile mid-range
17021,9.59744680851064,0.3,902.1600000000001,12.706478873239437,26.405598988230658,2.7513149606429916,16.129289704708697,0.5,8.114285714285714,7,0.24175312583133812,0.4189944134078212,3,0.12979055994088073,0.033133403171621584,-0.42858319585930715,0.29492957746478876,0.016807586674442987,41,0.4142857142857143,2,0.9859154929577465,0.02528199144301828,2.3606131049832397,0.25845631333676655,False,False,True,1.0,Steady regulars
17084N,5.765531914893617,2.79,541.96,3.451974522292993,8.117122168273028,1.4078704771895796,8.030481954387778,0.24468085106382978,3.769230769230769,4,0.19178537161414125,0.2704258616872094,6,0.1037996009879341,0.007368276559621425,0.5888756568954219,0.3455414012738854,0.10562023713709243,37,0.3508771929824561,1,1.0,0.0,1.9118408860105045,0.2967964608889752,False,False,True,1.0,Steady regulars
17091A,13.679680851063829,2.505,1285.8899999999999,10.990512820512821,31.993189613064196,2.3387380130711293,15.658260037794836,0.3723404255319149,4.043103448275862,17,0.15321683814323153,0.5235362278266416,3,0.1520943564956004,-0.38457862225914813,-1.885668710063987,1.029059829059829,0.5523913263476432,78,0.2909090909090909,5,0.9658119658119658,0.0,2.6864642825592964,0.7075725473778115,False,False,True,1.0,Steady regulars
17091J,20.748617021276598,9.955,1950.3700000000001,13.178175675675675,40.85852613937338,1.9692168445480076,11.919348636412575,0.2553191489361702,4.034013605442177,3,0.1472284745971277,0.37385214087583385,3,0.10748987673701628,-0.21618155546725423,-0.43359517657689306,0.9902027027027028,0.6533706114534177,91,0.3157894736842105,4,0.9527027027027027,0.0,3.0795501702844046,0.6882364942035814,False,False,True,1.0,Steady regulars
17096,11.883936170212767,0.43,1117.0900000000001,14.698552631578949,39.509878476694844,3.324645800078163,24.755265914116144,0.43617021276595747,7.44,8,0.3074506082768622,0.2440985059395393,12,0.1578004709980751,-0.11994834374887116,-0.9090379075129773,0.3223684210526317,0.11583745417382792,25,0.2857142857142857,2,0.9868421052631579,0.0,2.5559812772664263,0.27942438721279944,False,False,True,2.0,Volatile mid-range
17129F,17.527765957446807,12.079999999999998,1647.61,11.768642857142856,20.86055619183744,1.1901434696516284,6.487991697064233,0.19148936170212766,4.129496402877698,3,0.07247467543896918,0.21574887260941605,6,0.10882116261236391,-0.115224000288986,0.14313354324575478,1.405,0.4116356215053385,16,0.5789473684210527,1,1.0,0.00600879600861502,2.919270469480427,0.8775499035577246,False,False,True,1.0,Steady regulars
18094C,6.140744680851064,3.16,577.23,6.0128125,6.7885859675994045,1.1054988149513088,3.668936125980978,0.3829787234042553,6.294736842105263,5,0.20911941513781332,0.16617292933492714,4,0.10237922076888087,0.013336343604378144,0.42046184270959674,1.8877083333333333,0.6597120251597289,21,0.5,4,0.9583333333333334,0.002160835292490665,1.9658170679508993,1.0604632233173708,False,False,True,1.0,Steady regulars
18097C,40.33159574468085,17.849999999999998,3791.1699999999996,19.147323232323238,74.1662863777109,1.8389127682232203,14.303922008245477,0.23404255319148937,2.8071065989847717,3,0.28365649654328345,0.2735250595462615,5,0.10395721851037533,-0.18144081205071705,-1.5706122444051838,2.7613131313131314,0.7820650088712606,104,0.3202614379084967,4,0.9343434343434344,0.0026832431465497967,3.7216272376181467,1.3247681334841035,False,False,True,1.0,Steady regulars
18098C,34.37372340425532,22.125,3231.1300000000006,13.296831275720166,45.444026565691956,1.3220571432208061,7.629083323790748,0.3191489361702128,2.0867768595041323,8,0.3600319392905887,0.25957791856099877,12,0.11946195866472067,-0.6966593938518223,-2.7038268776684933,3.2679012345679017,1.0895969943239527,104,0.43478260869565216,4,0.9711934156378601,0.021442005130332866,3.5659692678000146,1.4511221922551403,False,False,True,1.0,Steady regulars
20615,10.196808510638299,4.13,958.5,5.4460227272727275,16.792136678249197,1.646803179713536,10.836724047991654,0.2553191489361702,3.257142857142857,3,0.3110798122065727,0.37933229003651536,12,0.15339795329872546,-0.1781970162193404,-1.174264539199772,2.6271590909090907,1.196022406730993,51,0.25,3,0.9829545454545454,0.0,2.415628783286533,1.288449722285903,False,False,True,1.0,Steady regulars
20616,4.28436170212766,2.1,402.73,3.7289814814814815,6.219070835849452,1.4515746494421784,8.402651900777196,0.43617021276595747,5.5046728971962615,5,0.2313212325875897,0.3600427085143893,1,0.1296880663185674,-0.01961109706317958,-0.4460713541222088,2.1043518518518516,0.9800364986033272,25,0.2857142857142857,2,0.9907407407407407,0.0,1.6647518366503415,1.1328049502305704,False,False,True,1.0,Steady regulars
20617,10.097553191489363,2.1,949.1700000000001,10.097553191489364,35.64250756556918,3.5298162722836826,33.47345575608163,0.39361702127659576,6.408602150537634,6,0.6455008059673188,0.13733050981383738,11,0.22390664579626862,-0.06670266950836254,-1.3121190284865367,2.3465957446808514,0.9038264573068958,54,0.16923076923076924,8,0.8936170212765957,0.0,2.406724650820163,1.2079436335424927,False,False,True,2.0,Volatile mid-range
20618,6.564255319148937,4.2,617.0400000000001,4.746461538461539,9.54990046554691,1.4548337932085593,10.633346298457148,0.2765957446808511,4.503875968992248,5,0.33344677816673146,0.23523596525346815,12,0.11752481523521899,-0.04084311671422895,-0.6856106913903712,2.2885384615384616,0.8730736150342264,48,0.2835820895522388,4,0.9615384615384616,0.0,2.0234339047412067,1.1904432294605138,False,False,True,1.0,Steady regulars
20619,10.08723404255319,6.300000000000001,948.1999999999998,5.297206703910615,13.681282905657461,1.3562967655893288,9.695422906559799,0.22340425531914893,3.2191011235955056,3,0.2755114954650918,0.349862898122759,12,0.11748644541522094,-0.10716656431745118,-1.2362952873000825,2.2256424581005585,0.9462207533880445,43,0.29508196721311475,6,0.9608938547486033,0.0,2.4057943602051104,1.171132142221824,False,False,True,1.0,Steady regulars
20622,11.461702127659576,3.29,1077.4,9.053781512605044,36.60312424641495,3.1935155737544134,29.4895117876369,0.35106382978723405,4.966101694915254,4,0.679199925747169,0.12880081678113978,11,0.24552713066048185,-0.03485388144348516,-1.0059128491857683,2.623697478991598,1.014280128412213,56,0.2631578947368421,6,0.957983193277311,0.0,2.522660111385678,1.2874949075968771,False,False,True,2.0,Volatile mid-range
20652,9.793936170212765,2.5,920.63,6.056776315789474,17.170550195535007,1.7531817542121055,9.18935946036953,0.2978723404255319,3.8609271523178808,3,0.1605205131268805,0.5046109729207173,1,0.14942853737156478,-0.23252891666365633,-1.6936253256997693,1.329342105263158,0.5685285655717179,66,0.14285714285714285,7,0.9276315789473685,0.0,2.3789845107282312,0.845585869450856,False,False,True,1.0,Steady regulars
20654,4.862340425531915,2.5,457.06,4.193211009174312,6.942952863408298,1.427903490045902,6.426946133986784,0.3829787234042553,5.425925925925926,4,0.31295672340611735,0.23839320876908943,7,0.09626915643786654,-0.0264284940216017,-0.1616641904281768,1.3122018348623854,0.4237691496780107,62,0.225,7,0.926605504587156,0.0,1.768548913876467,0.8382002458157218,False,False,True,1.0,Steady regulars
20655,6.065638297872341,4.96,570.1700000000001,3.2396022727272724,6.198310307129173,1.021872720188965,5.151972218811933,0.2127659574468085,3.337142857142857,4,0.28556395461002854,0.2250907624041952,12,0.10454159962062572,-0.009102120434923968,-0.346639661638247,1.673522727272727,0.6606283411985934,51,0.4069767441860465,4,0.9772727272727273,0.0,1.9552433585342395,0.983396976314121,False,False,True,1.0,Steady regulars
20657,7.491595744680851,1.25,704.21,6.344234234234237,25.096099311487134,3.349900363925236,26.029167435850102,0.40425531914893614,5.527272727272727,4,0.2511324746879482,0.5359764842873574,2,0.19813035329688425,-0.2746555647870534,-2.7289486987913047,1.2731531531531537,0.4968079599383941,51,0.23880597014925373,6,0.954954954954955,0.0,2.1390769384545765,0.8211679219023944,False,False,True,2.0,Volatile mid-range
20658,23.84425531914894,21.875,2241.36,6.295955056179776,18.507448804939173,0.7761806169755336,3.1076667737445116,0.09574468085106383,1.380281690140845,3,0.20824410179533853,0.28933326194810294,12,0.09205050224078014,-0.31203612325253766,-0.8245891358591653,1.6850561797752812,0.5986174185039644,152,0.3274336283185841,9,0.8848314606741573,0.019681939851991813,3.2126265515380243,0.987701651308146,False,False,True,1.0,Steady regulars
20659,4.509148936170212,2.5,423.85999999999996,3.653965517241379,5.9943621647783125,1.329377727290052,5.548718916623414,0.3829787234042553,5.156521739130435,4,0.3499032699476243,0.16611617043363375,12,0.09952849252332854,-0.024238413466748546,-0.3368392764491541,1.4636206896551727,0.5645119424187882,51,0.32894736842105265,4,0.9741379310344828,0.0,1.7064101531896172,0.9016320929344595,False,False,True,1.0,Steady regulars
20661,9.776489361702128,2.51,918.99,7.991217391304349,17.175054660660035,1.756771170635201,10.287946550016867,0.44680851063829785,5.219298245614035,26,0.36259371701541915,0.11877169501300343,10,0.1112875391521049,-0.1968856699057183,-1.008069089586984,2.812869565217391,0.8995288876293157,36,0.1,7,0.9130434782608695,0.18622320218898603,2.3773668502616423,1.338382072374611,False,False,True,0.0,High cancellation risk
20665,43.634468085106384,35.400000000000006,4101.64,12.354337349397591,36.10721670388236,0.8274929955249465,4.062843155420759,0.09574468085106383,1.5287009063444108,2,0.2991925181147053,0.23821934640777837,12,0.09323957446908866,-0.34831875158039227,-0.6130522036447825,3.7475602409638555,1.3464563806078904,163,0.25229357798165136,17,0.7831325301204819,0.0224974023126567,3.79850638756931,1.5576308526103935,False,False,True,1.0,Steady regulars
20668,16.158936170212765,2.88,1518.9399999999998,6.250781893004115,28.013412166704864,1.733617353990452,7.991862746388929,0.3404255319148936,2.322314049586777,6,0.6402030363279657,0.040139834358170826,12,0.17652310869290477,0.026223602933208114,-0.09991150281796557,0.17592592592592599,0.11997704096253883,114,0.4213197969543147,6,0.9794238683127572,0.00023695122753899825,2.842519097395217,0.16205585933437164,False,False,True,2.0,Volatile mid-range
20669,10.645,5.01,1000.63,5.3225,13.1620269829945,1.2364515719111788,6.223579145138563,0.2978723404255319,3.0802139037433154,9,0.23527177877936897,0.3510488392312843,1,0.1042520984782595,-0.0945958891738612,-0.47571274250247164,1.538563829787234,0.5732919865010532,96,0.22580645161290322,7,0.9468085106382979,0.0,2.4548769033363045,0.9315984997759077,False,False,True,1.0,Steady regulars
20671,11.050212765957447,2.505,1038.72,7.2637762237762225,19.06277343769892,1.7251046510548544,12.902014017252002,0.46808510638297873,2.147887323943662,40,0.19443160813308685,0.17340573012939,7,0.10144309309049593,-0.2750304519018892,0.4278317977623569,1.5767832167832168,0.5584228311126697,70,0.33962264150943394,5,0.965034965034965,0.0,2.4890823167067113,0.9465418058124678,False,False,True,1.0,Steady regulars
20674,41.1918085106383,32.5,3872.03,9.375375302663437,32.47781234232969,0.7884531783532128,4.007592916377197,0.031914893617021274,1.1407766990291262,1,0.14577366394371943,0.28364449655607005,5,0.09127550346181686,-0.11999328107502799,-0.11965824512861722,1.5043825665859563,0.5078160156146672,176,0.4517133956386293,14,0.8619854721549637,0.004770484682271841,3.7422260910776486,0.9180422237507329,False,False,True,1.0,Steady regulars
20675,77.18414893617022,61.835,7255.31,11.534674085850556,57.04337569392458,0.7390555765679082,4.067674572140956,0.02127659574468085,0.6273885350318471,1,0.1341334829249198,0.33914884408798524,4,0.09505957821955983,-0.1644573926236318,-0.2733421619639964,1.4921939586645472,0.5035209980141355,261,0.4673469387755102,20,0.848966613672496,0.006818505377050616,4.359066927979085,0.9131634304263271,False,False,True,1.0,Steady regulars
20676,126.76606382978721,113.725,11916.009999999998,13.618297142857141,90.38072401561784,0.7129725518414367,4.124132154974694,0.02127659574468085,0.39473684210526316,1,0.1275384965269415,0.3247211105059496,3,0.09396549298453216,-0.12885243651338352,0.20276125578611115,1.5447314285714284,0.5615160215275851,337,0.4831288343558282,22,0.8491428571428571,0.012988680358027372,4.850200965443146,0.9340251153853496,False,False,True,1.0,Steady regulars
20677,94.47510638297871,72.525,8880.659999999998,12.907936046511628,68.1337226081195,0.7211817505864693,3.3363286062071973,0.02127659574468085,0.5618631732168851,1,0.13914731562744215,0.3449124276799248,3,0.09250086961936542,-0.1708492576671604,-0.10422729552522192,1.5753779069767444,0.5797350468261047,246,0.5,22,0.8575581395348837,0.0019453875434509227,4.55886554736054,0.9459962833384742,False,False,True,1.0,Steady regulars
20679,285.55585106382983,137.82000000000002,26842.250000000004,43.29395161290323,543.47531666736,1.9032189837562732,11.774754351814767,0.031914893617021274,0.7124394184168013,2,0.38201194013169537,0.3059348601551658,12,0.14222358370580024,-5.745564498067408,-1.4098127466077388,6.579500000000001,2.228089855069071,244,0.5522935779816514,14,0.8661290322580645,0.0033139632029407936,5.657933459787118,2.025447234417936,False,False,True,1.0,Steady regulars
